SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.0008026118848647457,3,23,9,8,4,30,0
"(3,13)-(3,14)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,13)-(3,16)",14.114932715892792,6,2,3,30,1,8,0
"(4,3)-(4,69)",0.0008233590051531792,6,3,30,28,18,8,0
"(4,9)-(4,12)",0.060638278955593705,14,15,12,1,4,2,0
"(4,43)-(4,49)",6.675713990931739e-12,1,4,2,7,29,14,0
"(4,43)-(4,56)",1.6136091574026068e-06,4,3,12,24,9,10,0
"(4,50)-(4,56)",5.071400366318812e-06,14,2,12,1,4,15,0
"(4,51)-(4,52)",8.393104787562944e-10,2,9,1,14,27,8,0
"(4,54)-(4,55)",1.0226231417220788e-06,9,2,14,27,1,22,0
"(7,3)-(7,72)",41.29290282726288,8,23,3,21,9,4,0
"(7,10)-(7,54)",0.41552968323230743,26,3,17,11,10,1,0
"(7,14)-(7,54)",5.5402449561370304e-05,16,11,15,5,12,18,0
"(7,29)-(7,40)",0.03757989907171577,3,24,27,10,2,1,0
"(7,38)-(7,39)",0.8059971034526825,1,4,22,12,20,10,0
"(7,48)-(7,54)",0.48040770925581455,2,1,11,6,17,26,0
"(7,49)-(7,50)",0.046115153236314654,24,1,10,7,27,29,0
"(7,52)-(7,53)",4.636434465646744,24,1,7,10,27,29,1
"(7,58)-(7,64)",6.191878260120021e-09,10,2,1,17,4,26,0
"(7,58)-(7,72)",0.00019741319192689843,2,3,6,4,10,30,0
"(7,65)-(7,72)",22.27378785610199,1,12,2,8,9,10,0
"(7,66)-(7,68)",40.58295786380768,1,4,2,8,20,21,0
"(7,70)-(7,71)",3.2142147421836853,2,1,14,9,4,8,0
