SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(20,5)-(29,52)",13.377119600772858,21,3,30,22,9,13,0
"(20,11)-(26,46)",34.14331078529358,26,3,1,17,11,2,0
"(20,13)-(26,46)",0.0006384050720953383,26,3,11,9,21,1,0
"(21,7)-(26,46)",8.757111430168152,11,30,16,20,1,21,0
"(21,25)-(21,26)",62.72701621055603,16,2,12,11,15,5,0
"(28,5)-(29,52)",11.966150999069214,30,3,21,13,2,11,0
"(28,16)-(28,24)",7.514029953803458e-08,29,1,24,3,10,4,0
"(28,16)-(28,59)",2.8907200321555138,3,30,14,13,2,11,0
"(28,25)-(28,59)",99.95701909065247,3,14,2,13,30,7,3
"(28,26)-(28,42)",0.00030043095193832414,24,1,3,2,4,22,0
"(28,27)-(28,39)",7.66657570760998e-11,1,4,24,22,10,26,0
"(28,40)-(28,41)",1.877727271448748e-05,1,4,22,7,10,20,0
"(29,19)-(29,33)",0.003361631024745293,1,4,10,22,20,2,0
"(29,19)-(29,45)",10.559982806444168,14,3,15,30,18,6,0
"(29,34)-(29,35)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(29,41)-(29,45)",4.1397564132239495e-05,29,1,7,4,19,24,0
