SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,51)-(2,68)",0.007436103624058887,14,27,19,3,28,2,0
"(2,52)-(2,57)",8.105283111348172e-09,1,24,4,3,10,6,0
"(2,60)-(2,67)",4.29353358422091e-08,1,24,4,3,22,6,0
"(8,27)-(8,43)",1.7699768761758605e-06,1,3,24,2,29,9,0
"(8,28)-(8,39)",5.792542552389424e-12,1,4,2,21,12,6,0
"(8,40)-(8,42)",0.21617107558995485,2,1,21,4,29,12,0
"(9,10)-(9,15)",9.674901803096922e-13,29,1,21,2,12,8,0
"(9,10)-(9,28)",43.154677748680115,15,12,11,9,18,14,15
"(9,26)-(9,28)",0.002120348290191032,29,1,12,24,2,21,0
"(10,10)-(10,15)",9.674901803096922e-13,29,1,21,2,12,8,0
"(10,10)-(10,28)",99.98526573181152,15,24,3,12,2,8,15
"(10,19)-(10,28)",0.3643519477918744,7,29,2,4,12,1,0
