SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,9)-(3,10)",2.608417388333395e-10,2,29,8,21,1,10,0
"(3,9)-(3,12)",0.021037153783254325,1,2,3,4,12,6,0
"(3,42)-(3,48)",2.1366956169597074e-16,1,12,2,9,21,4,0
"(3,42)-(3,56)",3.0192770505976796e-08,9,2,12,27,7,4,0
"(3,49)-(3,56)",4.1212322443584526e-07,12,1,9,2,8,4,0
"(3,50)-(3,51)",3.421192616224289,1,8,2,21,4,29,0
"(6,3)-(6,9)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(6,3)-(6,60)",38.91020119190216,8,22,23,4,3,9,0
"(6,10)-(6,60)",60.85928678512573,8,12,2,23,1,6,0
"(6,11)-(6,56)",14.995492994785309,8,26,1,24,11,22,9
