SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(18,5)-(23,52)",28.165382146835327,21,30,3,13,11,26,0
"(18,11)-(18,42)",0.007720085704931989,26,17,3,1,2,10,0
"(18,13)-(18,42)",6.689713671903519e-07,26,3,1,17,2,21,0
"(18,17)-(18,42)",88.83684873580933,16,3,2,30,10,1,18
"(18,32)-(18,33)",0.0010960405234072823,29,2,21,1,12,7,0
"(18,32)-(18,42)",98.92278909683228,2,9,4,12,1,3,0
"(18,34)-(18,35)",1.0670080812826e-11,29,2,21,12,1,8,0
"(18,36)-(18,42)",2.247031716251513e-06,1,2,29,7,12,9,0
"(18,42)-(18,42)",99.99614953994751,12,7,9,2,29,21,0
"(23,19)-(23,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(23,19)-(23,45)",2.2647811099886894,3,30,6,14,2,1,0
"(23,34)-(23,35)",1.9728256528406263e-08,1,4,24,10,29,3,0
