SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,13)-(13,42)",0.02324010420124978,26,3,9,22,8,23,0
"(5,16)-(13,42)",0.000343561805493664,26,11,9,3,22,23,0
"(12,15)-(12,41)",0.08929328760132194,14,13,2,27,25,9,0
"(12,36)-(12,37)",1.7280259001495324e-06,1,29,6,17,2,3,0
"(12,38)-(12,40)",41.944050788879395,29,1,6,2,8,21,0
"(20,12)-(29,35)",0.012908648932352662,26,3,22,9,8,23,0
"(20,15)-(29,35)",9.099920248445414e-05,26,22,11,9,3,23,0
"(29,19)-(29,34)",0.001493413765274454,1,12,3,2,14,15,0
"(29,20)-(29,27)",1.2485722193286957e-12,2,1,8,29,17,21,0
"(29,31)-(29,33)",3.638297996211293e-08,2,29,1,8,21,19,0
"(38,13)-(38,19)",6.601461738364733e-09,29,21,2,7,1,27,0
"(38,13)-(38,44)",0.2547181909903884,3,13,14,15,19,28,0
"(38,22)-(38,44)",35.626864433288574,27,2,7,28,29,21,0
"(38,23)-(38,33)",4.226755669863076e-17,1,29,2,21,8,17,0
"(41,3)-(45,67)",5.26939295232296,30,21,8,11,9,22,0
"(41,9)-(43,69)",43.31669807434082,26,3,17,1,11,2,0
"(41,11)-(43,69)",0.00011931082326555043,26,3,11,9,21,1,0
"(42,5)-(43,69)",6.522254645824432,11,30,16,18,20,1,0
"(43,5)-(43,69)",52.81883478164673,11,16,30,28,21,9,0
"(43,13)-(43,23)",4.4855230640905575e-08,1,10,4,26,17,21,0
"(43,13)-(43,28)",0.12988923117518425,3,10,1,26,4,2,0
"(43,32)-(43,69)",3.1414203345775604,11,16,15,5,18,3,0
"(43,40)-(43,46)",4.7972395122997114e-05,1,10,29,4,21,17,0
"(43,40)-(43,53)",96.79515361785889,2,10,1,3,26,4,2
"(43,47)-(43,53)",0.1639629597775638,1,10,2,26,17,29,0
"(43,48)-(43,49)",1.9575823184680985e-07,1,21,4,2,10,29,0
"(43,57)-(43,69)",3.946402296423912,1,15,18,3,16,2,0
"(43,67)-(43,68)",0.05074626533314586,1,29,21,2,4,7,0
"(44,3)-(45,67)",0.0001146828935816302,30,2,16,21,28,5,0
"(44,14)-(44,22)",9.093199793142048e-06,5,4,16,3,6,7,0
"(44,18)-(44,21)",0.2117321826517582,7,4,1,21,10,5,0
"(45,34)-(45,48)",0.003361631024745293,1,4,10,22,20,2,0
"(45,34)-(45,60)",10.559982806444168,14,3,15,30,18,6,0
"(45,49)-(45,50)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(45,51)-(45,55)",0.016619337839074433,12,1,4,15,11,2,0
