SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,49)-(2,66)",0.007436103624058887,14,27,19,3,28,2,0
"(2,50)-(2,55)",8.105283111348172e-09,1,24,4,3,10,6,0
"(8,13)-(8,44)",0.03694987390190363,14,13,15,2,25,3,0
"(8,14)-(8,38)",0.10661630658432841,6,3,2,14,1,13,0
"(8,15)-(8,20)",1.6916576583980714e-06,1,4,21,2,6,22,0
"(8,39)-(8,40)",1.7280259001495324e-06,1,29,6,17,2,3,0
"(9,9)-(9,40)",0.03694987390190363,14,13,15,2,25,3,0
"(9,10)-(9,34)",0.10661630658432841,6,3,2,14,1,13,0
"(9,11)-(9,16)",1.6916576583980714e-06,1,4,21,2,6,22,0
"(9,35)-(9,36)",1.7280259001495324e-06,1,29,6,17,2,3,0
