SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,17)-(13,40)",2.1329999988495274e-07,26,17,1,2,3,10,0
"(13,26)-(13,40)",1.623927836646999e-06,9,2,3,30,1,8,0
"(13,33)-(13,35)",0.0006099151960370364,9,2,4,1,30,12,0
"(17,15)-(25,53)",0.04514373722486198,22,3,13,8,9,30,0
"(18,3)-(25,53)",35.10218262672424,3,22,30,9,11,13,0
"(19,14)-(19,15)",82.1344256401062,4,1,9,23,30,22,0
"(21,15)-(21,18)",8.876069150509647e-10,9,2,1,29,25,10,0
"(21,15)-(21,43)",0.00016510359728272306,19,3,22,9,30,6,0
"(21,19)-(21,43)",0.0004520826223597396,25,14,9,3,2,1,0
"(21,26)-(21,42)",0.00020616421352315228,9,2,3,4,22,1,0
"(21,27)-(21,31)",3.919752300518553e-08,12,1,2,9,8,4,0
"(22,17)-(22,20)",8.876069150509647e-10,9,2,1,29,25,10,0
"(22,17)-(22,45)",0.00016510359728272306,19,3,22,9,30,6,0
"(23,24)-(23,69)",3.0319705605506897,23,9,3,22,6,4,0
"(23,68)-(23,69)",99.99884366989136,4,9,10,22,23,7,4
"(24,22)-(24,32)",8.876069150509647e-10,9,2,1,29,25,10,0
"(24,22)-(24,39)",12.693817913532257,22,23,9,3,19,6,23
"(24,33)-(24,39)",0.06433853413909674,9,12,2,1,14,25,0
"(24,34)-(24,35)",0.0007581976205983665,9,2,1,12,14,4,0
