SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.0008026118848647457,3,23,9,8,4,30,0
"(3,13)-(3,14)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,13)-(3,16)",14.114932715892792,6,2,3,30,1,8,0
"(4,3)-(4,69)",0.0008233590051531792,6,3,30,28,18,8,0
"(4,9)-(4,12)",0.010551978630246595,16,15,12,1,9,2,0
"(4,43)-(4,49)",1.9883463764358567e-06,1,2,4,21,29,9,0
"(4,43)-(4,56)",6.694199361501063e-09,9,2,14,1,10,4,0
"(4,50)-(4,56)",0.00941437465371564,12,1,8,20,2,11,0
"(4,51)-(4,52)",0.0001832486191233329,1,2,4,9,8,21,0
"(4,54)-(4,55)",3.1602155559085077e-06,1,2,9,4,8,21,0
"(7,3)-(7,60)",52.94894576072693,8,23,3,4,21,2,0
"(7,12)-(7,36)",9.550685242665224e-09,3,17,26,10,2,1,0
"(7,16)-(7,36)",1.4297863515366771e-05,3,2,10,30,16,26,0
"(7,35)-(7,36)",86.08328700065613,29,1,20,7,8,21,0
"(7,40)-(7,46)",6.191878260120021e-09,10,2,1,17,4,26,0
"(7,40)-(7,60)",0.0028816526537411846,6,3,2,30,4,10,0
"(7,47)-(7,60)",2.968936413526535,8,2,1,3,9,12,0
"(7,48)-(7,56)",99.55926537513733,1,2,17,26,8,4,1
"(7,49)-(7,53)",4.2149088130827295e-05,1,4,17,2,10,29,0
"(7,54)-(7,55)",4.2149088130827295e-05,1,4,17,2,10,29,0
"(7,58)-(7,59)",0.005208302536630072,1,4,2,8,9,20,0
