SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,11)-(5,27)",0.00035400814795139013,1,10,4,3,2,24,0
"(5,12)-(5,23)",1.6902769331764156e-10,1,4,10,2,24,20,0
"(5,24)-(5,26)",0.001305680416407995,1,4,20,7,10,2,0
"(5,30)-(5,46)",0.00035400814795139013,1,10,4,3,2,24,0
"(5,31)-(5,42)",1.6902769331764156e-10,1,4,10,2,24,20,0
"(5,43)-(5,45)",0.001305680416407995,1,4,20,7,10,2,0
"(6,17)-(6,34)",98.7910270690918,1,14,12,29,2,19,0
"(6,17)-(6,46)",99.94200468063354,15,3,14,9,8,28,15
"(6,18)-(6,23)",3.1918565013278055e-09,1,29,8,21,2,4,0
"(6,35)-(6,36)",6.965123144908603e-07,1,12,4,2,21,29,0
"(6,37)-(6,46)",31.84995949268341,1,29,19,2,12,3,0
"(6,38)-(6,40)",0.03527747467160225,1,4,21,8,22,20,0
"(6,43)-(6,45)",0.03527747467160225,1,4,21,8,22,20,0
"(6,52)-(6,70)",97.83918857574463,13,14,2,29,19,3,0
"(6,52)-(6,75)",85.44259667396545,15,9,3,14,27,28,15
"(6,53)-(6,55)",0.03527747467160225,1,4,21,8,22,20,0
"(6,58)-(6,69)",0.24775925558060408,4,3,22,24,1,6,0
"(6,59)-(6,64)",1.080338509623635e-09,1,2,4,10,21,8,0
"(6,71)-(6,72)",6.965123144908603e-07,1,12,4,2,21,29,0
