SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,17)-(3,18)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,17)-(3,20)",14.114932715892792,6,2,3,30,1,8,0
"(3,51)-(3,57)",6.965123144908603e-07,1,12,4,2,21,29,0
"(3,51)-(3,65)",8.744727608700487e-06,9,2,12,27,1,10,0
"(3,58)-(3,65)",0.013819398009218276,12,1,8,2,9,4,0
"(3,59)-(3,60)",3.421192616224289,1,8,2,21,4,29,0
"(5,22)-(5,28)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(5,22)-(5,66)",53.68930697441101,8,4,23,22,3,2,8
"(5,29)-(5,66)",39.81781303882599,8,11,12,1,2,26,0
"(5,30)-(5,62)",99.94286894798279,8,2,12,11,1,4,0
"(5,47)-(5,61)",0.0008086954039754346,1,2,3,17,4,9,0
