SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,13)-(12,60)",0.037810602225363255,26,3,9,8,22,23,0
"(9,16)-(12,60)",0.00010284492191203753,26,3,9,22,8,23,0
"(10,3)-(12,60)",0.0030162951588863507,11,8,23,22,3,26,0
"(12,8)-(12,60)",95.91706395149231,13,14,3,28,15,27,15
"(12,56)-(12,57)",4.9104349872288594e-12,29,1,21,2,19,12,0
"(18,3)-(36,35)",0.4624126944690943,22,3,9,8,23,11,0
"(18,12)-(35,52)",0.0591060146689415,22,11,3,26,9,13,0
"(32,28)-(32,77)",0.00037272470763127785,28,14,15,18,3,9,0
"(32,29)-(32,47)",0.005186128328205086,3,24,1,14,6,13,0
"(32,49)-(32,76)",0.013908327673561871,24,3,1,15,6,4,0
"(36,14)-(36,35)",0.05088818725198507,27,2,3,7,14,19,0
"(36,15)-(36,18)",7.889702888404238e-11,1,29,24,21,4,17,0
"(36,19)-(36,34)",0.001493413765274454,1,12,3,2,14,15,0
"(36,20)-(36,27)",1.2485722193286957e-12,2,1,8,29,17,21,0
