SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,15)-(2,63)",6.712881475687027,26,3,8,1,17,2,0
"(2,17)-(2,63)",4.578186008075136e-06,26,3,1,17,8,23,0
"(2,24)-(2,31)",1.2296868590055965e-05,12,4,1,3,15,9,0
"(2,29)-(2,30)",99.8934805393219,1,4,2,9,12,29,0
"(4,9)-(4,18)",99.99922513961792,4,1,22,9,23,21,0
"(10,7)-(12,46)",1.2448041699826717,13,15,14,28,7,3,0
"(11,12)-(11,17)",0.00021580924567388138,29,12,14,2,27,1,13
"(12,12)-(12,27)",0.004235476080793887,2,1,29,9,19,12,0
"(12,12)-(12,46)",7.575949281454086,3,23,4,28,9,15,0
"(12,13)-(12,22)",5.835939912747501e-11,29,1,21,2,8,19,0
"(12,25)-(12,26)",0.0019794895706581883,2,1,4,14,6,9,0
"(12,28)-(12,29)",1.0555136959575933e-13,1,2,29,21,4,12,0
