SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,44)-(2,45)",63.216471672058105,28,19,29,7,1,8,0
"(2,44)-(2,66)",0.0322602252708748,28,13,7,29,21,27,0
"(2,49)-(2,66)",0.007436103624058887,14,27,19,3,28,2,0
"(2,50)-(2,55)",8.105283111348172e-09,1,24,4,3,10,6,0
"(2,56)-(2,57)",0.00016333203802787466,1,24,4,22,3,6,0
"(6,9)-(6,65)",43.84731948375702,14,13,15,3,2,9,0
"(6,10)-(6,57)",0.01268150081159547,14,6,3,1,13,30,0
"(6,11)-(6,16)",1.6916576583980714e-06,1,4,21,2,6,22,0
"(6,17)-(6,18)",99.99779462814331,21,4,1,7,8,2,0
"(6,39)-(6,55)",0.00041761841202969663,1,2,3,24,4,10,0
"(6,40)-(6,51)",7.437102935385062e-20,1,2,4,10,26,9,0
"(6,52)-(6,54)",1.730629008156459e-09,1,2,4,10,14,7,0
"(6,58)-(6,59)",1.7280259001495324e-06,1,29,6,17,2,3,0
"(6,60)-(6,64)",85.08118987083435,1,29,6,19,3,24,1
"(6,61)-(6,63)",0.05444342386908829,1,4,24,22,2,6,0
"(7,13)-(7,69)",43.84731948375702,14,13,15,3,2,9,0
"(7,14)-(7,61)",0.01268150081159547,14,6,3,1,13,30,0
"(7,15)-(7,20)",1.6916576583980714e-06,1,4,21,2,6,22,0
"(7,43)-(7,59)",0.00041761841202969663,1,2,3,24,4,10,0
"(7,44)-(7,55)",7.437102935385062e-20,1,2,4,10,26,9,0
"(7,56)-(7,58)",1.730629008156459e-09,1,2,4,10,14,7,0
"(7,62)-(7,63)",1.7280259001495324e-06,1,29,6,17,2,3,0
"(7,64)-(7,68)",85.08118987083435,1,29,6,19,3,24,1
"(7,65)-(7,67)",0.05444342386908829,1,4,24,22,2,6,0
