SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(22,52)",45.777034759521484,21,30,2,3,26,13,0
"(19,11)-(19,22)",2.101093876660798e-06,26,17,10,3,2,1,0
"(19,13)-(19,22)",80.55973052978516,3,2,27,10,1,24,0
"(19,17)-(19,18)",27.252912521362305,1,2,4,10,7,21,0
"(19,17)-(19,22)",86.46547198295593,20,11,1,22,16,10,11
"(21,5)-(22,52)",0.5216717254370451,30,3,2,21,13,5,0
"(21,16)-(21,28)",7.514029953803458e-08,29,1,24,3,10,4,0
"(21,16)-(21,34)",68.40355396270752,3,1,30,2,10,6,3
"(22,19)-(22,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(22,19)-(22,45)",2.2647811099886894,3,30,6,14,2,1,0
"(22,34)-(22,35)",1.5404943987107345e-07,4,1,10,24,3,2,0
"(22,41)-(22,45)",0.12406347086653113,1,4,29,7,10,2,0
