SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(23,52)",18.838225305080414,21,3,30,22,13,11,0
"(15,11)-(20,33)",29.713711142539978,26,3,1,11,17,2,0
"(15,13)-(20,33)",0.0008619168511359021,26,3,11,9,21,1,0
"(16,7)-(20,33)",9.657127410173416,11,30,20,16,21,22,0
"(17,7)-(20,33)",2.5964440777897835,11,9,26,22,3,15,0
"(18,7)-(20,33)",0.00017513261809654068,11,18,3,15,1,9,0
"(20,12)-(20,33)",0.00014751009302926832,15,3,18,9,24,11,0
"(20,16)-(20,32)",0.0015041062397358473,14,15,1,7,4,2,27
"(21,5)-(23,52)",0.00013281173778523225,30,16,2,13,21,20,0
"(21,16)-(21,23)",0.004935110700898804,4,7,5,1,3,10,0
"(21,20)-(21,22)",1.234473753720522,4,7,1,2,14,27,0
"(23,19)-(23,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(23,19)-(23,45)",2.2647811099886894,3,30,6,14,2,1,0
"(23,34)-(23,35)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(23,36)-(23,40)",0.0029600334528367966,12,15,14,2,25,1,0
