SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,17)-(11,29)",4.036425915732167e-08,1,10,17,26,2,3,0
"(11,21)-(11,29)",6.59043053019559e-05,1,8,20,4,24,11,0
"(13,15)-(13,25)",1.2896715639865164e-08,1,26,17,10,2,3,0
"(13,19)-(13,25)",5.129827229666262e-07,4,8,1,24,20,19,0
"(17,12)-(17,21)",1.3396347833122269e-12,1,10,2,17,26,8,0
"(17,17)-(17,21)",1.9765102887703279e-07,4,30,6,1,9,8,0
"(20,3)-(26,67)",0.8064344525337219,9,3,22,11,23,8,0
"(21,8)-(21,60)",2.050813741050206e-06,3,28,8,23,2,4,0
"(21,50)-(21,56)",1.8071244641763157e-11,1,9,12,2,4,25,0
"(21,50)-(21,59)",1.412530092892439e-06,9,12,14,15,2,25,0
"(23,5)-(26,67)",59.7342312335968,9,3,30,23,11,22,0
"(24,6)-(26,66)",98.51523637771606,9,3,13,30,14,15,0
"(25,11)-(25,20)",1.3328532436453733e-15,1,4,2,12,10,29,0
"(25,11)-(25,48)",88.70877027511597,15,3,14,4,2,9,0
"(26,11)-(26,66)",0.13879429316148162,9,3,2,14,30,15,0
"(26,27)-(26,38)",1.4360725579053455e-20,1,2,29,12,4,21,0
"(26,27)-(26,66)",99.9998688697815,15,3,14,4,13,12,0
"(26,66)-(26,66)",90.7876193523407,9,12,2,4,1,14,0
