SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,38)-(2,39)",9.381540735375893e-05,10,2,1,4,17,26,0
"(2,38)-(2,41)",14.114932715892792,6,2,3,30,1,8,0
"(2,56)-(2,62)",6.965123144908603e-07,1,12,4,2,21,29,0
"(2,56)-(2,70)",8.744727608700487e-06,9,2,12,27,1,10,0
"(2,63)-(2,70)",0.013819398009218276,12,1,8,2,9,4,0
"(2,64)-(2,65)",3.421192616224289,1,8,2,21,4,29,0
"(5,3)-(5,9)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(5,3)-(5,60)",36.409661173820496,8,3,30,4,23,22,0
"(5,10)-(5,60)",92.25044846534729,12,8,2,11,22,21,0
"(5,19)-(5,43)",0.00015696527952968609,2,8,10,1,26,17,0
"(5,24)-(5,43)",0.007094291504472494,1,2,24,17,8,3,0
"(5,47)-(5,59)",0.0012515450180217158,8,2,6,3,1,16,0
"(5,48)-(5,55)",42.4034982919693,1,2,17,10,4,24,1
"(5,49)-(5,52)",3.6346723408797743e-07,1,10,4,26,17,2,0
