SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(5,7)",0.01447546819690615,26,9,11,3,1,22,0
"(4,13)-(4,30)",1.1519429854445207e-07,3,1,24,19,2,4,0
"(4,14)-(4,27)",1.2071244069426779e-11,1,2,4,10,6,29,0
"(4,28)-(4,29)",1.8617791397446126e-05,2,4,1,6,14,3,0
"(8,37)-(8,52)",0.02636070130392909,1,2,29,27,17,19,0
"(8,37)-(8,58)",0.0888426962774247,13,3,2,30,14,6,0
"(8,38)-(8,49)",8.907072564164876e-17,29,1,21,2,8,17,0
"(8,53)-(8,54)",1.8273274560165476e-08,1,29,2,17,21,10,0
"(11,3)-(16,44)",5.639584088612537e-06,3,8,11,1,23,22,30
"(11,9)-(11,10)",90.55800437927246,29,1,2,7,14,3,0
"(14,23)-(14,30)",3.1103613100087833e-13,2,1,21,29,8,10,0
"(14,23)-(14,32)",63.23195695877075,10,1,2,3,17,26,0
"(14,31)-(14,32)",5.491109433819474e-06,2,1,4,6,10,21,0
"(15,7)-(16,44)",3.287628089765349e-05,3,9,10,23,6,2,0
"(15,22)-(15,33)",0.00010604917406453751,4,10,1,2,26,6,0
"(15,22)-(15,43)",0.03549064858816564,2,1,4,3,10,6,0
"(16,10)-(16,11)",0.12954422272741795,2,1,4,7,21,12,0
"(16,10)-(16,23)",8.537953988252411e-06,2,3,4,30,10,1,0
"(16,15)-(16,23)",6.255287843259794e-06,4,2,1,6,14,12,0
