SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(20,52)",14.270611107349396,21,3,30,22,9,13,0
"(14,11)-(17,49)",16.47660583257675,26,3,11,1,9,2,0
"(16,12)-(16,58)",99.71678853034973,14,28,13,15,27,3,11
"(16,55)-(16,56)",4.9104349872288594e-12,29,1,21,2,19,12,0
"(16,57)-(16,58)",0.0005954208063485567,29,21,1,2,19,7,0
"(18,5)-(20,52)",2.6937118491332512e-05,30,16,2,13,21,20,0
"(18,16)-(18,23)",0.24915386456996202,7,5,4,1,21,2,0
"(20,19)-(20,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(20,19)-(20,45)",2.2647811099886894,3,30,6,14,2,1,0
"(20,34)-(20,35)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(20,36)-(20,40)",0.03749233728740364,29,1,3,19,24,7,0
