SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(20,3)-(22,12)",18.94337087869644,8,23,3,9,21,26,0
"(20,17)-(21,77)",20.637306571006775,26,3,8,17,1,9,0
"(20,21)-(21,77)",1.5805621700337724e-06,26,3,9,8,11,1,0
"(21,58)-(21,69)",0.1046313438564539,3,24,1,2,4,19,0
"(21,58)-(21,77)",0.03399712441023439,3,21,28,23,13,2,27
"(21,59)-(21,64)",8.575523104126237e-10,2,1,29,10,14,7,0
"(21,72)-(21,77)",0.5027822218835354,4,2,1,3,7,10,0
"(21,73)-(21,74)",9.160371029423575e-11,7,2,29,1,4,10,0
"(22,3)-(22,8)",6.191878260120021e-09,10,2,1,17,4,26,0
"(22,3)-(22,12)",7.210205321683816e-07,3,4,6,10,1,30,0
