SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,29)-(5,62)",99.97993111610413,2,3,8,1,9,12,0
"(5,33)-(5,34)",7.066904395003348e-07,1,4,2,7,24,9,0
"(5,33)-(5,38)",0.010462435602676123,2,15,1,12,8,3,0
"(5,37)-(5,38)",2.946228547587304e-10,1,4,2,7,29,21,0
"(5,44)-(5,45)",0.014066831499803811,12,15,11,8,9,2,0
"(5,51)-(5,61)",0.0002392417172814021,8,2,12,15,23,9,0
"(5,52)-(5,57)",18.054290115833282,1,2,4,29,24,17,0
"(5,53)-(5,54)",2.0335483297273527e-08,1,29,6,17,10,2,0
"(5,55)-(5,56)",0.0011404918041080236,1,6,29,3,2,17,0
"(5,59)-(5,60)",0.00018939326764666475,1,2,4,9,29,24,0
