SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,15)-(2,77)",0.06784024881199002,30,21,8,2,26,4,0
"(2,21)-(2,32)",3.2785415271519014e-06,26,17,3,2,10,1,0
"(2,23)-(2,32)",0.0007140967682062183,26,3,17,2,10,1,0
"(2,25)-(2,32)",98.23285937309265,10,2,17,1,3,16,17
"(2,36)-(2,77)",1.9038655096892398e-06,6,30,3,8,2,25,0
"(2,47)-(2,49)",41.93556308746338,10,17,1,4,3,26,10
"(2,53)-(2,67)",0.00015240926813930855,1,4,10,2,9,7,0
"(2,53)-(2,77)",1.6760844737291336,14,3,9,1,30,25,0
"(2,68)-(2,69)",7.514015520904138e-08,29,1,24,3,10,4,0
"(2,70)-(2,74)",3.7136226183065446e-05,10,1,4,26,17,2,0
"(2,75)-(2,77)",0.0009944809789885767,10,1,4,29,17,26,0
