SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,3)-(11,69)",1.193625536188847e-05,20,22,3,1,24,11,0
"(11,9)-(11,10)",41.635289788246155,29,2,1,7,13,24,0
"(11,36)-(11,69)",1.273952960900715e-05,13,14,3,2,25,7,0
"(11,50)-(11,60)",1.2892161989697815e-16,29,1,21,2,12,8,0
"(11,50)-(11,62)",0.0001241992777067935,2,29,1,27,21,9,0
"(11,68)-(11,69)",9.10603148440714e-05,29,21,1,2,7,27,0
"(13,12)-(22,35)",0.01330315280938521,26,3,22,9,8,23,0
"(13,15)-(22,35)",9.366692097501073e-05,26,11,22,9,3,23,0
"(14,3)-(22,35)",5.213748663663864,22,23,9,3,8,21,0
"(22,3)-(22,13)",6.592270729299798e-07,10,4,2,1,7,26,0
"(22,3)-(22,35)",0.3653366817161441,3,13,2,10,21,4,0
"(24,26)-(24,78)",0.05976328975521028,8,4,2,30,23,3,0
"(24,40)-(24,41)",99.99996423721313,21,7,27,12,2,29,21
"(24,47)-(24,53)",1.3292555944843798e-08,2,1,29,10,12,4,0
"(24,47)-(24,78)",53.98260951042175,3,28,21,13,2,26,0
