SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,16)-(3,17)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,16)-(3,19)",14.114932715892792,6,2,3,30,1,8,0
"(3,45)-(3,51)",6.965123144908603e-07,1,12,4,2,21,29,0
"(3,45)-(3,59)",8.744727608700487e-06,9,2,12,27,1,10,0
"(3,52)-(3,59)",0.013819398009218276,12,1,8,2,9,4,0
"(3,53)-(3,54)",3.421192616224289,1,8,2,21,4,29,0
"(6,3)-(6,9)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(6,3)-(6,67)",33.53513181209564,8,3,30,22,23,9,0
"(6,10)-(6,67)",89.06717300415039,12,8,22,2,11,21,0
"(6,19)-(6,46)",0.0004000227363576414,8,2,26,10,1,17,0
"(6,26)-(6,46)",0.0024684059098945,2,1,4,3,10,17,0
"(6,50)-(6,66)",0.001730393159959931,8,3,6,2,23,1,0
"(6,51)-(6,62)",0.009039031283464283,2,1,3,24,4,29,0
"(6,52)-(6,54)",3.6346723408797743e-07,1,10,4,26,17,2,0
