SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,9)-(3,10)",2.1875428135587072e-07,2,29,21,8,1,9,0
"(3,9)-(3,12)",0.03742167027667165,2,1,12,9,6,3,0
"(3,47)-(3,53)",2.1366956169597074e-16,1,12,2,9,21,4,0
"(3,47)-(3,61)",3.0192770505976796e-08,9,2,12,27,7,4,0
"(3,54)-(3,61)",4.1212322443584526e-07,12,1,9,2,8,4,0
"(3,55)-(3,56)",3.421192616224289,1,8,2,21,4,29,0
"(5,22)-(5,28)",2.062484731613079e-09,2,1,29,21,8,4,0
"(5,22)-(5,64)",53.68930697441101,8,4,23,22,3,2,0
"(5,29)-(5,64)",39.81781303882599,8,11,12,1,2,26,0
"(5,30)-(5,60)",99.94286894798279,8,2,12,11,1,4,0
"(5,46)-(5,59)",0.00024285586732730735,1,17,24,2,4,3,0
