SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(12,18)",0.02324010420124978,26,3,9,22,8,23,0
"(4,16)-(12,18)",0.000343561805493664,26,11,9,3,22,23,0
"(11,15)-(11,51)",0.08929328760132194,14,13,2,27,25,9,0
"(11,46)-(11,47)",1.7280259001495324e-06,1,29,6,17,2,3,0
"(11,48)-(11,50)",41.944050788879395,29,1,6,2,8,21,0
"(17,12)-(26,35)",0.012723579129669815,26,3,22,9,8,23,0
"(17,15)-(26,35)",9.158679290521832e-05,26,22,11,9,3,23,0
"(26,19)-(26,34)",0.001493413765274454,1,12,3,2,14,15,0
"(26,20)-(26,27)",1.2485722193286957e-12,2,1,8,29,17,21,0
"(26,31)-(26,33)",3.638297996211293e-08,2,29,1,8,21,19,0
"(29,42)-(29,48)",4.0006127750846776e-10,29,21,2,1,27,17,0
"(29,42)-(29,73)",4.175233468413353,3,15,28,14,13,1,0
"(29,51)-(29,73)",8.595699085844899e-06,27,2,21,7,28,29,0
"(29,52)-(29,62)",4.226755669863076e-17,1,29,2,21,8,17,0
"(32,3)-(36,76)",5.26939295232296,30,21,8,11,9,22,0
"(32,9)-(34,61)",41.241925954818726,26,3,17,1,11,2,0
"(33,5)-(34,61)",2.883283607661724,11,16,18,20,1,30,0
"(33,23)-(33,24)",62.72701621055603,16,2,12,11,15,5,0
"(34,17)-(34,60)",51.13987922668457,15,28,14,7,27,3,0
"(34,18)-(34,23)",0.01925191463669762,1,4,10,22,23,24,0
"(34,26)-(34,59)",0.4164517391473055,3,23,6,1,4,14,0
"(34,27)-(34,44)",27.27271318435669,3,2,1,4,30,24,0
"(34,28)-(34,38)",8.338950427259125e-13,2,1,4,10,8,29,0
"(34,47)-(34,58)",0.24645926896482706,3,4,1,24,22,2,0
"(34,48)-(34,50)",0.03320650139357895,4,2,7,21,10,9,0
"(34,51)-(34,53)",8.338950427259125e-13,2,1,4,10,8,29,0
"(35,3)-(36,76)",0.0002555153741923277,30,16,2,21,28,5,0
"(35,14)-(35,21)",0.004935110700898804,4,7,5,1,3,10,0
"(35,18)-(35,20)",1.234473753720522,4,7,1,2,14,27,0
"(36,43)-(36,57)",0.003361631024745293,1,4,10,22,20,2,0
"(36,43)-(36,69)",10.559982806444168,14,3,15,30,18,6,0
"(36,58)-(36,59)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(36,60)-(36,64)",0.0029600334528367966,12,15,14,2,25,1,0
