SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(28,52)",24.18350875377655,21,30,3,13,11,9,0
"(22,11)-(25,66)",34.14331078529358,26,3,1,17,11,2,0
"(22,13)-(25,66)",0.0006384050720953383,26,3,11,9,21,1,0
"(23,7)-(25,66)",8.757111430168152,11,30,16,20,1,21,0
"(24,7)-(25,66)",5.3554438054561615,11,18,16,20,22,15,0
"(24,21)-(24,22)",30.192747712135315,16,11,10,15,5,1,0
"(25,7)-(25,66)",2.258543111383915,3,15,11,9,24,23,0
"(25,8)-(25,31)",75.15014410018921,15,28,14,24,18,1,0
"(25,9)-(25,25)",6.101056015950235e-06,4,3,1,2,24,30,0
"(25,22)-(25,24)",2.8985701305828115e-05,1,2,4,10,24,9,0
"(28,19)-(28,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(28,19)-(28,45)",2.2647811099886894,3,30,6,14,2,1,0
"(28,34)-(28,35)",1.9728256528406263e-08,1,4,24,10,29,3,0
