SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(19,63)",5.342080816626549,30,21,8,11,9,22,0
"(16,9)-(16,67)",19.857430458068848,26,17,3,1,2,11,0
"(16,45)-(16,60)",0.008284371142508462,1,24,3,2,4,6,0
"(16,46)-(16,57)",6.873211157528867e-13,1,2,4,29,21,10,0
"(16,58)-(16,59)",0.000573152101424057,2,1,29,21,4,7,0
"(17,3)-(19,63)",0.0021726551494793966,30,16,2,28,21,8,0
"(17,14)-(17,21)",0.24915386456996202,7,5,4,1,21,2,7
"(19,21)-(19,35)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(19,21)-(19,47)",2.2647811099886894,3,30,6,14,2,1,0
"(19,36)-(19,37)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(19,38)-(19,42)",0.03749233728740364,29,1,3,19,24,7,0
