SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(24,52)",29.529541730880737,21,30,3,13,11,26,0
"(19,11)-(21,76)",31.964656710624695,26,3,17,1,11,2,0
"(19,13)-(21,76)",0.0002536797865104745,26,3,11,9,21,1,0
"(20,7)-(21,76)",7.878093421459198,11,30,16,20,18,1,0
"(21,7)-(21,76)",91.4480984210968,11,18,16,30,20,1,0
"(21,19)-(21,20)",30.192747712135315,16,11,10,15,5,1,1
"(21,24)-(21,76)",0.8377240039408207,11,18,16,15,9,5,0
"(21,32)-(21,39)",0.018599099712446332,1,4,10,3,21,20,0
"(21,37)-(21,38)",82.59027004241943,1,2,10,4,26,17,0
"(21,47)-(21,76)",1.4356342603605299e-05,18,11,15,16,1,9,0
"(21,58)-(21,75)",1.854446902871132,24,7,3,29,1,14,0
"(24,19)-(24,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(24,19)-(24,45)",2.2647811099886894,3,30,6,14,2,1,0
"(24,34)-(24,35)",1.9728256528406263e-08,1,4,24,10,29,3,0
