SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(8,70)",0.0014027663382876199,22,11,30,3,6,20,0
"(6,7)-(8,70)",0.07209050236269832,30,21,13,11,26,9,0
"(6,13)-(6,48)",0.0005906238584429957,26,3,17,1,10,9,0
"(6,15)-(6,48)",9.414738428858982e-05,3,26,2,1,9,17,0
"(6,19)-(6,48)",0.2917330712080002,6,1,17,26,10,11,0
"(6,21)-(6,22)",1.9205276258205117e-08,21,2,1,29,17,10,0
"(7,7)-(8,70)",0.0012159489415353164,6,30,11,3,18,1,0
"(7,18)-(7,19)",91.24200344085693,4,1,10,6,2,21,1
"(8,47)-(8,61)",3.5390473902225494,1,4,10,7,29,2,0
"(8,47)-(8,70)",0.08116126409731805,6,3,1,14,30,4,0
"(8,62)-(8,63)",7.514029953803458e-08,29,1,24,3,10,4,0
"(8,64)-(8,68)",0.3014960791915655,4,1,10,2,7,14,0
