SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(12,18)",0.02324010420124978,26,3,9,22,8,23,0
"(4,16)-(12,18)",0.000343561805493664,26,11,9,3,22,23,0
"(11,15)-(11,51)",0.08929328760132194,14,13,2,27,25,9,0
"(11,46)-(11,47)",1.7280259001495324e-06,1,29,6,17,2,3,0
"(11,48)-(11,50)",41.944050788879395,29,1,6,2,8,21,0
"(17,12)-(26,35)",0.012723579129669815,26,3,22,9,8,23,0
"(17,15)-(26,35)",9.158679290521832e-05,26,22,11,9,3,23,0
"(26,19)-(26,34)",0.001493413765274454,1,12,3,2,14,15,0
"(26,20)-(26,27)",1.2485722193286957e-12,2,1,8,29,17,21,0
"(26,31)-(26,33)",3.638297996211293e-08,2,29,1,8,21,19,0
"(32,42)-(32,48)",4.0006127750846776e-10,29,21,2,1,27,17,0
"(32,42)-(32,73)",4.175233468413353,3,15,28,14,13,1,0
"(32,51)-(32,73)",8.595715428327821e-06,27,2,21,7,28,29,0
"(32,52)-(32,62)",4.226755669863076e-17,1,29,2,21,8,17,0
"(37,17)-(37,73)",5.250634625554085,3,24,27,14,28,15,0
"(37,18)-(37,54)",97.42069840431213,3,6,14,23,15,2,14
"(37,19)-(37,33)",0.40102358907461166,1,4,3,2,24,22,0
"(37,20)-(37,26)",7.926717623629484e-15,2,1,10,17,26,3,0
"(37,36)-(37,53)",88.85260224342346,1,3,2,4,24,6,0
"(37,37)-(37,47)",7.926717623629484e-15,2,1,10,17,26,3,0
"(37,55)-(37,56)",0.00013856182476956747,1,10,17,4,26,29,0
