SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,17)-(3,74)",14.82492983341217,26,9,3,11,1,17,0
"(3,3)-(3,74)",3.0041923746466637,8,3,23,9,4,30,0
"(3,24)-(3,25)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,24)-(3,27)",14.114929735660553,6,2,3,30,1,8,0
"(3,26)-(3,27)",0.43461108580231667,15,12,16,2,11,1,0
"(3,46)-(3,52)",6.965123144908603e-07,1,12,4,2,21,29,0
"(3,46)-(3,63)",8.744727608700487e-06,9,2,12,27,1,10,0
"(3,53)-(3,63)",0.013819398009218276,12,1,8,2,9,4,0
"(3,57)-(3,62)",0.05833760369569063,12,8,1,2,20,6,0
"(5,22)-(5,28)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(5,22)-(5,68)",60.07847189903259,4,8,2,3,6,23,0
"(5,29)-(5,68)",0.12652339646592736,8,2,1,12,11,6,0
"(5,30)-(5,64)",99.9717652797699,8,2,12,1,26,21,0
"(5,42)-(5,53)",0.48454441130161285,1,10,3,17,4,24,0
"(5,49)-(5,53)",0.697680888697505,4,20,22,30,6,1,30
"(5,57)-(5,63)",65.51880240440369,1,4,17,2,10,29,0
