SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(29,51)-(29,73)",8.595699085844899e-06,27,2,21,7,28,29,0
"(29,52)-(29,62)",4.226755669863076e-17,1,29,2,21,8,17,0
"(32,3)-(36,76)",5.342080816626549,30,21,8,11,9,22,0
"(32,9)-(34,63)",43.31669807434082,26,3,17,1,11,2,0
"(33,5)-(34,63)",3.1772430986166,11,16,18,20,1,30,0
"(33,23)-(33,24)",62.72701621055603,16,2,12,11,15,5,0
"(34,17)-(34,62)",55.60188293457031,15,28,14,7,27,3,0
"(34,18)-(34,23)",0.01925191463669762,1,4,10,22,23,24,0
"(34,26)-(34,61)",0.2457896014675498,3,23,6,1,14,4,0
"(34,27)-(34,46)",0.0005227419023867697,3,2,4,24,1,10,0
"(34,28)-(34,38)",8.338950427259125e-13,2,1,4,10,8,29,0
"(34,49)-(34,60)",0.24645926896482706,3,4,1,24,22,2,0
"(34,50)-(34,52)",0.03320650139357895,4,2,7,21,10,9,0
"(34,53)-(34,55)",8.338950427259125e-13,2,1,4,10,8,29,0
"(35,3)-(36,76)",0.0002555153741923277,30,16,2,21,28,5,0
"(35,14)-(35,21)",0.004935110700898804,4,7,5,1,3,10,0
"(35,18)-(35,20)",1.234473753720522,4,7,1,2,14,27,0
"(36,43)-(36,57)",0.003361631024745293,1,4,10,22,20,2,0
"(36,43)-(36,69)",10.559982806444168,14,3,15,30,18,6,0
"(36,58)-(36,59)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(36,60)-(36,64)",0.0029600334528367966,12,15,14,2,25,1,0
