SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.0008026118848647457,3,23,9,8,4,30,0
"(3,13)-(3,14)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,13)-(3,16)",14.114929735660553,6,2,3,30,1,8,0
"(4,3)-(4,69)",0.0008233598236984108,6,3,30,28,18,8,0
"(4,9)-(4,12)",0.1701934728771448,15,10,4,1,12,2,0
"(4,43)-(4,49)",1.9883463764358567e-06,1,2,4,21,29,9,0
"(4,43)-(4,56)",6.694199361501063e-09,9,2,14,1,10,4,0
"(4,50)-(4,56)",0.00941437465371564,12,1,8,20,2,11,0
"(4,51)-(4,52)",3.550494511728175e-05,1,2,21,4,9,8,0
"(7,3)-(7,65)",44.92783844470978,8,23,3,21,4,9,0
"(7,16)-(7,45)",0.8376891724765301,8,17,2,26,1,10,0
"(7,20)-(7,45)",2.804462155836518e-05,8,11,3,2,16,1,0
"(7,21)-(7,31)",99.9865174293518,2,1,3,14,18,9,2
"(7,22)-(7,26)",3.3145845958334683e-12,1,10,17,26,2,29,0
"(7,49)-(7,55)",6.191878260120021e-09,10,2,1,17,4,26,0
"(7,49)-(7,65)",0.00019741319192689843,2,3,6,4,10,30,0
"(7,56)-(7,65)",22.27378785610199,1,12,2,8,9,10,0
"(7,57)-(7,61)",40.58295786380768,1,4,2,8,20,21,0
