SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.0008026118848647457,3,23,9,8,4,30,0
"(3,13)-(3,14)",0.00033663445719867013,10,2,1,4,17,26,0
"(3,13)-(3,16)",1.1998489499092102,6,2,3,1,30,4,0
"(4,3)-(4,69)",0.0008233598236984108,6,3,30,28,18,8,0
"(4,9)-(4,12)",0.06063825567252934,14,15,12,1,4,2,0
"(4,43)-(4,49)",0.8694563060998917,10,1,2,29,4,17,0
"(4,43)-(4,56)",8.894014058569155e-05,10,4,3,2,1,26,0
"(4,50)-(4,56)",0.0017911001123138703,1,12,2,17,26,11,0
"(4,51)-(4,52)",3.550494511728175e-05,1,2,21,4,9,8,0
"(4,54)-(4,55)",1.3957433431244226e-06,2,1,9,4,27,21,0
"(7,3)-(7,78)",31.66213035583496,8,23,3,9,21,26,0
"(7,10)-(7,60)",5.842788144946098,26,3,11,17,9,1,0
"(7,14)-(7,60)",0.19801822490990162,12,16,11,21,15,8,0
"(7,50)-(7,60)",0.015609037654940039,6,1,18,17,11,8,0
"(7,51)-(7,52)",0.003219429709133692,1,24,10,7,2,4,2
"(7,54)-(7,59)",34.59898829460144,24,1,3,2,27,7,2
"(7,55)-(7,56)",2.646512484716368e-05,1,4,10,26,17,24,0
"(7,57)-(7,58)",0.015603903739247471,1,4,22,24,10,6,0
"(7,64)-(7,70)",6.191878260120021e-09,10,2,1,17,4,26,0
"(7,64)-(7,78)",0.00019741319192689843,2,3,6,4,10,30,0
"(7,71)-(7,78)",22.27378785610199,1,12,2,8,9,10,0
"(7,72)-(7,74)",0.031927754753269255,1,2,14,8,4,9,0
"(7,76)-(7,77)",0.005208302536630072,1,4,2,8,9,20,0
