SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(8,70)",2.712287141548586e-05,11,22,30,3,6,20,0
"(3,9)-(3,11)",0.10046306997537613,2,14,29,7,1,13,0
"(6,7)-(8,70)",0.011955696390941739,30,21,26,2,13,11,0
"(6,13)-(6,24)",6.533029761612852e-06,26,3,10,17,1,2,0
"(6,19)-(6,24)",80.91420531272888,2,26,10,1,30,11,0
"(6,21)-(6,22)",1.9205276258205117e-08,21,2,1,29,17,10,0
"(6,23)-(6,24)",62.26434111595154,4,1,2,10,6,14,0
"(7,7)-(8,70)",0.0012159489415353164,6,30,11,3,18,1,0
"(7,18)-(7,20)",91.24200344085693,4,1,10,6,2,21,1
"(8,47)-(8,61)",3.5390473902225494,1,4,10,7,29,2,0
"(8,47)-(8,70)",0.08116126409731805,6,3,1,14,30,4,0
"(8,62)-(8,63)",7.514029953803458e-08,29,1,24,3,10,4,0
"(8,64)-(8,68)",0.3014960791915655,4,1,10,2,7,14,0
