SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.0008026118848647457,3,23,9,8,4,30,0
"(3,13)-(3,14)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,13)-(3,16)",14.114932715892792,6,2,3,30,1,8,0
"(4,3)-(4,69)",0.0008233590051531792,6,3,30,28,18,8,0
"(4,9)-(4,12)",0.010551978630246595,16,15,12,1,9,2,0
"(4,43)-(4,49)",1.9883463764358567e-06,1,2,4,21,29,9,0
"(4,43)-(4,56)",6.694199361501063e-09,9,2,14,1,10,4,0
"(4,50)-(4,56)",0.00941437465371564,12,1,8,20,2,11,0
"(4,51)-(4,52)",0.0001832486191233329,1,2,4,9,8,21,0
"(4,54)-(4,55)",3.1602155559085077e-06,1,2,9,4,8,21,0
"(6,22)-(6,56)",71.38168215751648,8,23,3,2,4,26,8
"(6,29)-(6,34)",7.124602348085318e-05,10,2,3,17,1,29,0
"(6,33)-(6,34)",0.11300838086754084,10,2,4,3,26,1,0
"(6,38)-(6,44)",6.191878260120021e-09,10,2,1,17,4,26,0
"(6,38)-(6,56)",0.0028816526537411846,6,3,2,30,4,10,0
"(6,45)-(6,56)",2.968936413526535,8,2,1,3,9,12,0
"(6,46)-(6,52)",99.55926537513733,1,2,17,26,8,4,0
"(6,47)-(6,49)",4.2149088130827295e-05,1,4,17,2,10,29,0
"(6,50)-(6,51)",4.2149088130827295e-05,1,4,17,2,10,29,0
"(6,54)-(6,55)",0.005208302536630072,1,4,2,8,9,20,0
