SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(17,19)-(17,34)",0.006404448504326865,1,26,17,10,2,3,0
"(17,23)-(17,34)",7.100129550963175e-05,9,4,8,2,30,1,0
"(17,33)-(17,34)",0.013231497723609209,30,2,9,4,1,6,0
"(25,18)-(25,43)",74.29770827293396,26,17,1,2,10,8,0
"(50,13)-(50,26)",0.00010377210628575995,9,1,2,12,4,10,0
"(50,13)-(50,46)",0.15275257173925638,9,2,3,14,30,1,3
"(50,27)-(50,46)",99.99537467956543,9,2,1,4,12,8,0
"(51,13)-(51,24)",0.00010377210628575995,9,1,2,12,4,10,0
"(51,13)-(51,44)",0.15275257173925638,9,2,3,14,30,1,0
"(51,25)-(51,44)",99.96271133422852,9,12,15,1,2,14,0
