SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,19)-(19,43)",2.1958676654776355e-05,25,14,9,3,19,6,0
"(19,26)-(19,42)",0.0003552899897840689,9,2,4,3,22,23,0
"(19,27)-(19,31)",3.919752300518553e-08,12,1,2,9,8,4,0
"(32,7)-(34,68)",80.16412258148193,22,3,8,30,11,9,0
"(33,12)-(33,15)",0.11769190896302462,4,9,12,7,21,25,0
"(34,12)-(34,49)",1.022975176789842e-08,23,3,22,4,9,19,0
"(34,12)-(34,68)",99.99841451644897,28,9,23,3,15,11,0
"(34,13)-(34,29)",2.0521211752111412e-05,3,2,27,24,14,10,0
"(34,14)-(34,18)",2.980635249521472e-13,2,1,10,29,17,8,0
"(34,32)-(34,48)",2.0521211752111412e-05,3,2,27,24,14,10,0
"(34,33)-(34,37)",2.980635249521472e-13,2,1,10,29,17,8,0
"(34,52)-(34,68)",1.2517662687644426e-10,4,22,2,3,9,12,0
"(34,53)-(34,57)",8.575523104126237e-10,2,1,29,10,14,7,0
