SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,17)-(2,78)",14.82492983341217,26,9,3,11,1,17,0
"(2,24)-(2,78)",3.0041923746466637,8,3,23,9,4,30,0
"(2,38)-(2,39)",9.381540735375893e-05,10,2,1,4,17,26,0
"(2,38)-(2,41)",14.114932715892792,6,2,3,30,1,8,0
"(2,40)-(2,41)",2.6791468599185464e-05,10,2,1,4,7,3,0
"(2,56)-(2,62)",0.00017870928559204913,1,10,29,12,2,17,0
"(2,56)-(2,70)",0.0008669612725498155,2,10,3,4,26,21,0
"(2,63)-(2,70)",0.00013042003956797998,12,1,2,26,17,11,0
"(2,67)-(2,69)",8.193472922357614e-06,2,1,8,7,4,9,0
"(4,22)-(4,28)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(4,22)-(4,67)",38.362544775009155,8,30,3,4,23,21,0
"(4,29)-(4,67)",95.56772708892822,12,8,2,1,11,21,0
"(4,36)-(4,56)",0.00015696527952968609,2,8,10,1,26,17,0
"(4,40)-(4,56)",0.01609742612345144,1,24,11,8,2,15,0
"(4,41)-(4,42)",99.993896484375,2,4,1,21,9,10,2
"(4,45)-(4,50)",0.009620400669518858,3,1,24,4,2,10,0
"(4,46)-(4,47)",7.358305046008262e-11,1,4,2,10,26,17,0
"(4,48)-(4,49)",7.1384647526429035e-06,1,4,2,10,9,6,0
"(4,60)-(4,66)",0.008185708429664373,1,8,16,12,15,2,0
"(4,61)-(4,62)",40.921396017074585,1,4,2,10,29,21,0
