SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,15)-(13,25)",1.2896715639865164e-08,1,26,17,10,2,3,0
"(13,19)-(13,25)",3.960799396796055e-09,4,19,8,24,7,2,0
"(13,24)-(13,25)",4.180732204872584e-06,30,2,9,4,1,6,0
"(15,16)-(20,51)",0.035494929761625826,3,9,22,8,26,23,0
"(16,3)-(20,51)",14.062033593654633,3,8,22,9,2,13,0
"(18,5)-(20,51)",2.1360358223319054,23,3,8,9,28,4,0
"(19,12)-(19,21)",1.4301838793112642e-10,9,1,2,4,7,12,0
"(19,12)-(19,49)",44.020479917526245,3,9,14,15,19,25,0
"(19,22)-(19,49)",9.600687889133042e-06,9,2,14,3,4,25,0
"(19,23)-(19,28)",8.573020570694563e-14,1,9,2,12,8,6,0
"(20,51)-(20,51)",99.81362819671631,30,13,4,9,3,2,0
