SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,20)-(6,78)",0.4814981948584318,3,26,9,8,23,22,0
"(2,22)-(6,78)",0.37910775281488895,8,3,22,23,9,26,0
"(3,3)-(6,78)",15.040376782417297,23,8,22,6,11,3,0
"(6,7)-(6,78)",59.36312675476074,15,14,13,3,28,9,0
"(6,8)-(6,15)",1.5319098878308068e-06,4,3,2,1,24,10,0
"(6,9)-(6,10)",0.0007864067811169662,1,2,4,9,24,14,0
"(6,22)-(6,23)",1.8273274560165476e-08,1,29,2,17,21,10,0
"(6,51)-(6,77)",79.21475172042847,2,3,1,8,14,13,14
"(6,52)-(6,69)",0.0008720359801372979,3,24,2,22,1,4,0
"(6,53)-(6,63)",1.3539771517509513e-11,1,4,10,24,26,22,0
"(6,73)-(6,76)",0.0022983746021054685,2,1,28,29,19,24,0
