SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,13)-(7,75)",0.05289099644869566,26,3,9,8,22,23,0
"(7,18)-(7,40)",0.041659295675344765,14,2,13,25,15,9,0
"(7,35)-(7,36)",1.7280259001495324e-06,1,29,6,17,2,3,0
"(7,37)-(7,39)",41.944050788879395,29,1,6,2,8,21,0
"(12,12)-(23,35)",0.011080774856964126,3,22,26,9,8,23,0
"(23,19)-(23,34)",0.001493413765274454,1,12,3,2,14,15,0
"(23,20)-(23,27)",1.2485722193286957e-12,2,1,8,29,17,21,0
"(23,28)-(23,30)",3.638297996211293e-08,2,29,1,8,21,19,0
"(26,3)-(26,76)",0.024286926782224327,13,30,21,2,3,4,0
"(26,17)-(26,18)",99.99996423721313,21,7,27,12,2,29,21
"(26,24)-(26,76)",0.5471266806125641,28,21,3,13,15,2,0
"(26,38)-(26,39)",99.99737739562988,12,2,9,29,21,4,0
"(26,64)-(26,76)",99.94889497756958,3,24,14,4,25,19,0
"(26,65)-(26,71)",1.5465684288784587e-10,2,1,8,29,14,4,0
"(26,72)-(26,73)",0.0795177009422332,29,1,21,2,7,8,0
