SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(31,47)-(31,53)",4.916447457481432e-10,29,1,21,2,19,7,0
"(31,47)-(31,78)",1.9601326435804367,13,14,3,15,28,19,0
"(31,54)-(31,55)",11.481910198926926,29,1,21,7,19,2,0
"(31,56)-(31,78)",0.2719379961490631,27,2,7,29,19,14,0
"(31,57)-(31,67)",5.835939912747501e-11,29,1,21,2,8,19,0
"(31,76)-(31,77)",0.0795177009422332,29,1,21,2,7,8,0
"(37,40)-(37,76)",25.140219926834106,27,14,2,3,13,22,14
"(37,41)-(37,47)",0.00013856182476956747,1,10,17,4,26,29,0
"(37,48)-(37,75)",0.1260539749637246,6,3,2,23,1,14,0
"(37,49)-(37,66)",0.6103474646806717,1,2,4,24,3,6,0
"(37,50)-(37,60)",6.517828531871195e-15,1,2,10,17,29,3,0
