SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(20,52)",18.838225305080414,21,3,30,22,13,11,0
"(14,11)-(17,45)",0.5400633905082941,26,3,1,11,9,17,0
"(16,12)-(16,50)",0.0001306685362578719,9,4,21,1,2,7,0
"(16,12)-(16,54)",2.6737000793218613,28,21,2,16,5,13,11
"(16,53)-(16,54)",12.422668933868408,1,2,12,29,4,7,0
"(17,12)-(17,41)",1.0055160259980767e-05,4,9,1,2,7,21,0
"(17,12)-(17,45)",7.879375666379929,2,28,21,5,16,7,11
"(18,5)-(20,52)",2.6937118491332512e-05,30,16,2,13,21,20,0
"(18,16)-(18,22)",0.016425341891590506,4,10,16,1,3,5,0
"(20,19)-(20,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(20,19)-(20,45)",2.2647811099886894,3,30,6,14,2,1,0
"(20,34)-(20,35)",2.143601030013542e-06,1,10,2,26,4,14,0
"(20,36)-(20,40)",0.010741243022494018,4,1,24,3,22,2,0
