SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,19)-(19,43)",2.1958676654776355e-05,25,14,9,3,19,6,0
"(19,26)-(19,42)",0.0003552899897840689,9,2,4,3,22,23,0
"(19,27)-(19,31)",3.919752300518553e-08,12,1,2,9,8,4,0
"(33,7)-(34,56)",56.9439172744751,22,23,9,11,3,30,0
"(33,15)-(33,31)",1.9206816692651785e-08,4,3,22,9,2,24,0
"(33,15)-(33,50)",99.94617104530334,23,3,28,9,25,6,23
"(33,16)-(33,20)",1.2984647135283467e-06,1,4,10,2,12,26,0
"(33,34)-(33,50)",1.9206816692651785e-08,4,3,22,9,2,24,0
"(33,35)-(33,39)",1.2984647135283467e-06,1,4,10,2,12,26,0
"(34,10)-(34,11)",97.52480983734131,4,1,23,22,9,12,0
"(34,10)-(34,17)",99.99995231628418,4,9,12,25,15,2,0
"(34,14)-(34,17)",2.3906757462555106e-06,4,12,22,1,9,23,0
"(34,23)-(34,24)",99.93140697479248,4,1,23,22,9,12,0
"(34,23)-(34,29)",6.0320178363326704e-05,9,4,25,15,12,3,0
"(34,28)-(34,29)",99.93140697479248,4,1,23,22,9,12,0
"(34,35)-(34,36)",99.93140697479248,4,1,23,22,9,12,0
"(34,35)-(34,56)",0.5544966086745262,3,9,23,15,25,14,0
