SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,59)",53.36974263191223,8,3,23,9,4,30,0
"(3,16)-(3,17)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,16)-(3,19)",14.114932715892792,6,2,3,30,1,8,0
"(3,45)-(3,51)",6.965123144908603e-07,1,12,4,2,21,29,0
"(3,45)-(3,59)",8.744727608700487e-06,9,2,12,27,1,10,0
"(3,52)-(3,59)",0.013819398009218276,12,1,8,2,9,4,0
"(3,53)-(3,54)",3.421192616224289,1,8,2,21,4,29,0
"(3,56)-(3,58)",0.0002516163704058272,1,2,8,4,7,29,0
"(5,22)-(5,28)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(5,22)-(5,43)",60.459572076797485,4,8,2,3,6,23,0
"(5,29)-(5,43)",67.1109139919281,8,2,6,3,23,1,0
"(5,30)-(5,39)",80.60417771339417,8,1,2,26,17,10,8
"(5,31)-(5,32)",4.2149088130827295e-05,1,4,17,2,10,29,0
"(5,33)-(5,38)",0.017481300164945424,1,3,24,2,4,10,0
"(5,34)-(5,35)",2.5279622145601977e-10,1,2,4,21,10,8,0
"(5,36)-(5,37)",2.8737217050434083e-07,1,4,2,10,21,8,0
"(5,41)-(5,42)",0.07316888659261167,1,2,8,9,10,4,0
