SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(28,7)-(28,76)",0.0020473591575864702,22,23,3,11,8,30,0
"(28,38)-(28,61)",5.264046763455354e-13,28,9,3,25,4,23,0
"(28,67)-(28,70)",3.8475243585431836e-23,4,12,9,22,1,21,0
"(28,67)-(28,76)",99.99995231628418,4,25,9,12,7,11,0
"(28,73)-(28,76)",3.8475098139202436e-23,4,12,9,22,1,21,0
"(30,7)-(35,24)",23.544692993164062,22,23,3,11,9,8,0
"(33,9)-(34,74)",1.5733364589452792e-11,28,3,9,21,23,13,0
"(35,12)-(35,18)",6.981213730665754e-19,4,12,9,22,1,21,0
"(35,12)-(35,24)",99.99982118606567,4,25,9,12,11,7,0
"(35,14)-(35,17)",8.457354621856962e-13,4,7,2,9,14,29,0
"(35,21)-(35,24)",3.8475098139202436e-23,4,12,9,22,1,21,0
