SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(7,60)",0.037810602225363255,26,3,9,8,22,23,0
"(6,37)-(6,53)",0.00041761841202969663,1,2,3,24,4,10,0
"(6,38)-(6,49)",7.437102935385062e-20,1,2,4,10,26,9,0
"(6,50)-(6,52)",1.730629008156459e-09,1,2,4,10,14,7,0
"(20,19)-(20,65)",0.011623490718193352,3,14,24,6,2,13,15
"(20,20)-(20,48)",7.678187946558168e-09,3,2,8,1,26,24,0
"(20,24)-(20,26)",0.0037331890780478716,1,2,21,4,29,7,0
"(20,24)-(20,31)",2.0187461302612064e-05,24,2,1,3,8,12,0
"(20,29)-(20,31)",0.0037331890780478716,1,2,21,4,29,7,0
"(20,45)-(20,47)",0.00031084623515198473,29,2,1,8,24,21,0
"(20,49)-(20,64)",0.0010945584108412731,2,3,1,24,4,9,0
"(20,50)-(20,57)",3.5523535069910025e-17,1,2,17,8,10,29,0
"(20,58)-(20,60)",6.505338490114809e-06,29,1,2,17,8,21,0
