SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(31,56)-(31,78)",0.2719379961490631,27,2,7,29,19,14,0
"(31,57)-(31,67)",5.835939912747501e-11,29,1,21,2,8,19,0
"(34,3)-(45,50)",1.15229282528162,30,22,21,9,11,3,0
"(34,9)-(40,49)",25.186946988105774,26,3,11,1,9,21,0
"(34,11)-(40,49)",0.0011145763892272953,3,13,26,21,22,1,0
"(37,20)-(37,38)",0.00892791576916352,1,3,2,4,9,14,0
"(37,20)-(37,42)",8.775731252796959e-08,3,28,10,23,16,11,0
"(37,21)-(37,31)",8.343346014072495e-08,1,2,10,4,26,17,0
"(37,32)-(37,37)",0.09222830412909389,2,3,17,10,26,1,0
"(37,33)-(37,34)",6.931327799046538e-11,2,1,4,21,8,10,0
"(42,3)-(45,50)",0.19444015342742205,11,9,30,26,3,21,0
"(43,5)-(44,61)",2.7434993535280228,3,30,13,2,26,21,1
"(43,18)-(43,30)",17.817668616771698,3,1,10,2,24,17,0
"(43,25)-(43,30)",80.97516894340515,20,1,11,4,22,24,0
"(44,5)-(44,55)",90.95163941383362,3,14,24,15,1,2,0
"(44,5)-(44,61)",0.47406689263880253,3,30,13,14,2,6,0
"(44,6)-(44,14)",7.889702888404238e-11,1,29,24,21,4,17,0
"(44,15)-(44,22)",7.889702888404238e-11,1,29,24,21,4,17,0
"(44,56)-(44,57)",7.514029953803458e-08,29,1,24,3,10,4,0
"(45,17)-(45,31)",0.003361631024745293,1,4,10,22,20,2,0
"(45,17)-(45,43)",10.559982806444168,14,3,15,30,18,6,0
"(45,32)-(45,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(45,39)-(45,43)",4.1397564132239495e-05,29,1,7,4,19,24,0
