SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(24,52)",13.377119600772858,21,3,30,22,9,13,0
"(15,11)-(21,67)",14.741596579551697,26,3,11,1,9,22,0
"(15,13)-(21,67)",0.002391974521742668,26,3,11,9,21,1,0
"(16,7)-(21,67)",99.9992847442627,11,3,22,9,30,26,0
"(16,21)-(16,22)",0.030061061261221766,16,5,12,2,15,11,0
"(17,7)-(21,67)",49.84973669052124,11,22,3,9,26,20,11
"(18,15)-(18,42)",1.265315109633125e-09,7,13,2,14,5,29,0
"(18,38)-(18,42)",33.30863118171692,1,29,7,4,19,28,0
"(20,11)-(21,67)",0.011956653906963766,3,9,14,15,13,26,0
"(20,23)-(20,37)",0.0012332927326497156,3,16,1,30,6,2,0
"(21,11)-(21,67)",3.313716661068611e-05,3,2,30,11,13,14,0
"(21,29)-(21,46)",0.006689994188491255,7,24,9,4,8,27,0
"(21,29)-(21,51)",0.060926168225705624,2,14,1,9,12,7,0
"(21,50)-(21,51)",63.216471672058105,28,19,29,7,1,8,0
"(21,57)-(21,62)",0.31250654719769955,28,24,18,12,15,1,0
"(21,57)-(21,67)",0.020986348681617528,14,2,29,9,1,27,0
"(21,66)-(21,67)",63.216471672058105,28,19,29,7,1,8,0
"(24,19)-(24,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(24,19)-(24,45)",2.2647811099886894,3,30,6,14,2,1,0
"(24,34)-(24,35)",7.514015520904138e-08,29,1,24,3,10,4,0
