SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(8,58)",0.03464076144155115,26,3,9,8,22,23,0
"(4,16)-(8,58)",0.0006075999863242032,26,11,9,3,22,23,0
"(5,3)-(8,58)",0.9927955456078053,11,22,9,30,23,8,0
"(6,3)-(8,58)",34.04737114906311,11,21,26,22,30,3,0
"(8,8)-(8,58)",0.05136883119121194,11,15,16,28,12,9,0
"(8,41)-(8,57)",0.027721465448848903,15,1,6,23,8,3,0
"(8,42)-(8,52)",72.00931906700134,2,29,1,14,7,27,0
"(8,47)-(8,48)",0.00013856182476956747,1,10,17,4,26,29,0
"(14,3)-(19,35)",10.183101892471313,8,30,23,3,9,21,0
"(14,12)-(18,52)",0.9325810708105564,26,11,3,9,1,17,0
"(17,5)-(18,52)",0.8269146084785461,30,3,2,21,13,5,0
"(17,16)-(17,28)",0.002899305400205776,1,4,10,29,24,21,0
"(17,16)-(17,36)",77.5156557559967,3,2,13,10,1,30,3
"(17,29)-(17,36)",5.250221863389015,2,3,1,10,26,17,0
"(17,30)-(17,32)",1.4945905624230704e-08,1,4,10,29,12,8,0
"(18,19)-(18,33)",0.003361631024745293,1,4,10,22,20,2,0
"(18,19)-(18,45)",10.559982806444168,14,3,15,30,18,6,0
"(18,41)-(18,45)",41.76674783229828,1,4,7,10,29,21,0
"(19,14)-(19,35)",0.05088818725198507,27,2,3,7,14,19,0
"(19,15)-(19,18)",7.889702888404238e-11,1,29,24,21,4,17,0
"(19,19)-(19,34)",0.001493413765274454,1,12,3,2,14,15,0
"(19,20)-(19,27)",1.2485722193286957e-12,2,1,8,29,17,21,0
