SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,17)-(3,59)",0.0017001904780045152,26,8,33,9,42,2,0
"(3,3)-(3,59)",9.561129659414291,8,9,2,3,33,4,0
"(3,16)-(3,17)",34.262314438819885,33,2,8,1,10,9,0
"(3,16)-(3,19)",6.417530030012131,6,2,43,9,8,1,0
"(3,18)-(3,19)",0.04026961396448314,2,7,1,21,3,14,0
"(3,45)-(3,51)",11.263401061296463,1,10,2,29,17,26,0
"(3,45)-(3,59)",78.82158756256104,17,26,35,1,3,10,0
"(3,52)-(3,59)",0.00717670627636835,39,1,12,17,49,18,0
"(3,56)-(3,58)",0.04026961396448314,2,7,1,21,3,14,0
"(6,3)-(6,9)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,3)-(6,60)",39.47094976902008,8,37,4,22,9,3,0
"(6,10)-(6,60)",0.0405039667384699,8,12,22,37,40,38,0
"(6,11)-(6,56)",49.704933166503906,8,33,42,3,2,1,0
"(6,19)-(6,49)",31.022435426712036,33,1,2,8,9,42,0
"(6,23)-(6,49)",5.957028648140295e-07,11,18,1,8,39,47,0
"(6,24)-(6,29)",0.13652880443260074,2,1,21,7,19,27,0
"(6,25)-(6,26)",2.2826127089250624e-14,1,33,2,10,9,29,0
"(6,31)-(6,48)",0.22270542103797197,16,1,7,2,15,14,25
"(6,32)-(6,43)",1.0648949071764946,24,3,1,14,2,9,0
"(6,33)-(6,38)",3.7554351989266266e-09,2,1,9,6,10,3,0
"(6,34)-(6,35)",4.634791899230106e-11,1,2,33,10,30,9,0
"(6,46)-(6,47)",3.354600471923716e-17,1,24,3,2,7,4,0
"(6,53)-(6,55)",26.99844539165497,1,29,2,9,33,34,0
