SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,68)",10.988762974739075,8,9,2,3,4,33,0
"(3,9)-(3,24)",9.131210276791535e-06,33,19,2,1,26,3,0
"(3,19)-(3,24)",71.38320207595825,19,2,1,9,7,10,0
"(3,20)-(3,21)",5.381870948895084e-07,10,2,33,1,9,34,0
"(3,28)-(3,68)",0.0005329543910193024,2,3,8,1,14,9,0
"(3,39)-(3,40)",89.81738686561584,10,35,4,1,17,26,0
"(3,44)-(3,58)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,44)-(3,68)",2.604294940829277,9,14,2,1,33,3,0
"(3,59)-(3,60)",5.890862464497104e-07,2,1,14,33,29,10,0
"(3,61)-(3,65)",11.263401061296463,1,10,2,29,17,26,0
