SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(7,9)-(8,47)",0.0005989969395159278,30,36,2,18,3,14,0
"(7,21)-(7,43)",0.3034393070265651,2,1,7,5,27,19,0
"(7,43)-(7,43)",99.99643564224243,1,2,7,12,19,9,2
"(8,26)-(8,32)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(8,26)-(8,47)",64.90027904510498,3,30,2,14,1,43,0
"(8,33)-(8,47)",0.0003060021981582395,2,1,45,4,9,12,0
"(8,34)-(8,39)",18.648625910282135,27,43,28,1,2,3,0
"(9,12)-(9,28)",8.785119652748108,43,27,13,19,14,3,0
"(9,13)-(9,19)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(9,20)-(9,27)",3.111658066629053e-11,12,2,4,1,9,20,0
"(9,21)-(9,23)",7.400836225709917e-16,2,1,15,12,4,20,0
