SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,24)-(2,77)",0.002232748011010699,8,20,1,2,35,46,0
"(2,64)-(2,77)",17.69142895936966,2,1,3,19,43,7,0
"(2,65)-(2,71)",1.787526715815252e-14,29,1,3,2,14,24,0
"(2,72)-(2,73)",12.09777370095253,29,1,3,14,21,2,0
"(5,26)-(5,32)",3.068330300948219e-06,29,2,10,1,32,33,0
"(5,26)-(5,66)",91.78552627563477,48,13,28,30,3,8,0
"(5,33)-(5,55)",8.785119652748108,43,27,13,19,14,3,0
"(5,34)-(5,45)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(7,12)-(7,35)",46.495550870895386,33,2,26,1,8,17,0
"(7,16)-(7,27)",1.8896423314984645e-08,1,29,2,7,4,21,0
"(7,16)-(7,35)",6.269802898168564,3,24,46,8,40,2,0
"(9,22)-(9,71)",0.0003274649998274981,8,1,46,24,3,33,0
"(9,60)-(9,71)",0.013202296395320445,3,35,1,4,10,12,0
"(9,61)-(9,68)",5.890862464497104e-07,2,1,14,33,29,10,0
"(9,69)-(9,70)",53.88001799583435,2,1,14,29,33,10,0
"(12,3)-(12,50)",4.722240567207336,2,8,3,9,1,37,0
"(12,6)-(12,14)",0.009596203017281368,1,2,7,4,16,19,0
"(12,7)-(12,8)",64.83471393585205,1,35,10,4,3,31,0
"(12,25)-(12,26)",99.99997615814209,7,29,21,45,3,8,0
"(12,32)-(12,38)",8.262067245634608e-10,10,2,1,35,26,9,0
"(12,32)-(12,50)",58.93365740776062,22,3,6,21,35,4,3
"(12,39)-(12,50)",0.0028987027690163814,5,16,2,1,43,10,0
"(12,40)-(12,47)",5.361519672783706e-12,1,29,10,32,2,35,0
"(12,48)-(12,49)",0.026013609021902084,1,29,3,32,2,43,0
