SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(8,7)-(13,48)",0.8414278738200665,13,40,9,12,1,11,0
"(12,17)-(12,36)",64.90027904510498,3,30,2,14,1,43,0
"(12,18)-(12,27)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(12,28)-(12,35)",0.0003060021981582395,2,1,45,4,9,12,0
"(12,32)-(12,34)",18.648625910282135,27,43,28,1,2,3,0
"(27,5)-(29,75)",47.06258177757263,21,3,9,14,13,8,0
"(27,11)-(27,33)",5.694941317569563e-13,33,1,2,3,17,14,0
"(27,13)-(27,33)",0.005670179962180555,33,1,2,14,17,42,0
"(27,17)-(27,26)",8.867972467463403e-08,2,29,1,10,7,21,0
"(27,17)-(27,33)",69.05569434165955,2,10,3,35,26,17,39
"(27,27)-(27,33)",0.000948156593949534,2,12,45,1,7,9,0
"(27,31)-(27,32)",0.0758751411922276,27,29,43,1,2,7,0
"(29,5)-(29,75)",0.000152272275499854,14,3,2,13,28,21,0
"(29,16)-(29,24)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(29,16)-(29,45)",67.20231175422668,3,27,2,14,30,13,0
"(29,25)-(29,45)",57.349127531051636,43,3,1,2,30,45,0
"(29,26)-(29,38)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(29,49)-(29,63)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(29,49)-(29,75)",64.90027904510498,3,30,2,14,1,43,0
"(29,64)-(29,65)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(29,71)-(29,75)",12.445085495710373,29,3,1,43,21,14,0
