SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,38)-(2,39)",34.262314438819885,33,2,8,1,10,9,0
"(2,38)-(2,41)",6.417530030012131,6,2,43,9,8,1,0
"(2,56)-(2,62)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,56)-(2,70)",2.604294940829277,9,14,2,1,33,3,0
"(2,63)-(2,70)",7.420258043566719e-05,2,12,1,9,30,8,0
"(2,64)-(2,65)",8.984588086605072,1,2,9,4,12,8,0
"(5,3)-(5,68)",16.850708425045013,8,9,2,3,4,30,0
"(5,14)-(5,40)",9.242094165529124e-05,33,26,2,42,19,1,0
"(5,16)-(5,40)",8.057342171241544e-06,33,42,8,9,1,26,0
"(5,20)-(5,40)",0.0012138460988353472,33,44,46,1,8,11,0
"(5,44)-(5,50)",5.381870948895084e-07,10,2,33,1,9,34,0
"(5,44)-(5,68)",0.2329991664737463,8,3,9,22,28,4,0
"(5,51)-(5,68)",0.1498874742537737,2,3,8,33,14,1,0
"(5,52)-(5,64)",99.2251455783844,1,2,33,9,8,4,1
"(5,53)-(5,59)",26.99844539165497,1,29,2,9,33,34,0
