SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(9,76)",7.838491732825296e-23,22,8,40,13,26,9,0
"(9,23)-(9,57)",50.03969669342041,14,27,1,2,3,13,0
"(9,24)-(9,35)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(9,54)-(9,56)",51.79629325866699,29,1,2,4,3,21,0
"(14,12)-(23,35)",4.904620034992782e-24,22,13,40,8,37,9,0
"(23,19)-(23,34)",0.27820479590445757,2,5,3,12,1,36,0
"(23,20)-(23,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(23,28)-(23,30)",18.648625910282135,27,43,28,1,2,3,0
"(26,26)-(26,32)",3.068330300948219e-06,29,2,10,1,32,33,0
"(26,26)-(26,57)",37.53113150596619,14,28,13,3,43,27,0
"(26,33)-(26,34)",45.72531878948212,29,21,2,10,43,7,0
"(26,35)-(26,57)",20.502738654613495,27,43,19,13,14,3,0
"(26,36)-(26,46)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(26,55)-(26,56)",12.445085495710373,29,3,1,43,21,14,0
"(29,3)-(31,76)",9.986178576946259,30,8,9,2,1,12,0
"(29,9)-(29,29)",1.2162615803390509e-05,1,2,14,17,26,19,0
"(29,15)-(29,25)",27.44179666042328,2,1,29,27,7,10,0
"(29,15)-(29,29)",99.03945326805115,49,1,2,12,18,39,11
"(29,28)-(29,29)",28.26184332370758,2,29,21,7,1,14,0
"(30,3)-(31,76)",0.0030091874577919953,2,14,3,28,8,12,0
"(30,14)-(30,21)",0.07628730963915586,2,45,1,7,8,33,0
"(31,43)-(31,57)",8.984588086605072,1,2,9,4,12,8,0
"(31,43)-(31,69)",2.048243209719658,14,12,3,2,6,15,0
"(31,58)-(31,59)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(31,60)-(31,64)",4.926698693452636e-06,2,29,1,14,12,9,0
