SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(7,59)",2.944712207408884e-06,1,8,9,11,4,41,0
"(6,7)-(7,59)",2.1527872817728166e-06,18,20,12,15,11,1,0
"(6,13)-(6,68)",2.3105008040147368e-05,26,42,1,33,17,8,0
"(6,15)-(6,68)",5.0648796268149e-08,33,26,42,1,9,17,0
"(6,19)-(6,68)",4.5494746416807175,14,1,8,2,3,18,1
"(6,25)-(6,26)",0.001041250925482018,2,1,4,10,9,11,0
"(6,54)-(6,55)",67.1082615852356,2,6,4,14,1,35,0
"(6,54)-(6,68)",38.51788341999054,14,43,28,13,27,3,0
"(6,56)-(6,57)",3.068330300948219e-06,29,2,10,1,32,33,0
"(7,7)-(7,59)",0.0014263830962590873,6,14,2,12,8,1,0
"(7,18)-(7,19)",76.85203552246094,2,4,1,6,14,7,0
"(7,23)-(7,59)",0.0020677502106991597,2,6,1,4,14,12,0
"(7,31)-(7,32)",62.748128175735474,1,2,7,4,29,9,0
"(7,36)-(7,50)",0.5492248106747866,1,2,4,29,33,7,0
"(7,36)-(7,59)",47.85182774066925,6,4,2,1,14,35,0
"(7,51)-(7,52)",0.5492248106747866,1,2,4,29,33,7,0
"(7,53)-(7,57)",76.85203552246094,2,4,1,6,14,7,0
"(7,58)-(7,59)",62.748128175735474,1,2,7,4,29,9,0
