SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,44)",10.988762974739075,8,9,2,3,4,33,0
"(3,9)-(3,37)",9.511518683780196e-07,33,2,1,3,26,19,0
"(3,11)-(3,37)",0.0005892713488719892,33,1,42,2,14,17,0
"(3,15)-(3,37)",0.07195391226559877,11,10,2,26,17,1,17
"(3,26)-(3,28)",28.26184332370758,2,29,21,7,1,14,0
"(3,32)-(3,33)",3.068330300948219e-06,29,2,10,1,32,33,0
"(3,32)-(3,37)",32.297953963279724,21,14,43,27,2,7,0
"(3,36)-(3,37)",0.05770342540927231,1,2,10,5,24,16,0
"(4,20)-(4,34)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,20)-(4,44)",2.604294940829277,9,14,2,1,33,3,0
"(4,35)-(4,36)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(4,42)-(4,44)",12.445085495710373,29,3,1,43,21,14,0
