SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(8,58)",2.897549529293556e-21,22,26,8,40,9,13,0
"(4,16)-(8,58)",7.717750177193804e-26,26,8,9,22,1,40,0
"(5,3)-(8,58)",8.02403192778911e-06,20,12,11,1,37,8,0
"(6,3)-(8,58)",14.251278340816498,11,41,12,1,15,20,0
"(7,18)-(7,23)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(7,18)-(7,32)",46.96458876132965,14,2,1,43,25,6,0
"(7,24)-(7,25)",3.8464459900244815e-19,21,3,1,4,35,7,0
"(8,8)-(8,58)",0.00012159626976426807,15,12,16,36,18,11,0
"(8,41)-(8,57)",0.1509083085693419,15,14,12,18,6,1,0
"(8,42)-(8,52)",46.96458876132965,14,2,1,43,25,6,0
"(8,47)-(8,48)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(14,3)-(26,35)",0.03907509963028133,13,37,8,12,9,40,0
"(14,12)-(25,52)",6.062478260524126e-16,13,40,9,37,12,41,0
"(15,5)-(25,52)",0.004488350168685429,13,21,3,41,9,37,0
"(15,11)-(22,44)",6.241902827941459e-10,26,22,8,40,9,13,0
"(16,7)-(22,44)",9.375422447919846,1,11,20,41,8,18,11
"(16,13)-(16,14)",28.26184332370758,2,29,21,7,1,14,0
"(17,15)-(17,17)",8.895202257676945e-14,7,4,1,2,21,5,0
"(19,11)-(22,44)",0.4921340383589268,13,36,12,15,14,3,0
"(20,11)-(22,44)",4.425017535686493,13,3,37,41,15,14,0
"(21,16)-(21,27)",1.4086494015512485e-11,50,3,9,24,12,40,0
"(21,16)-(21,44)",0.10813283734023571,3,37,15,14,2,9,0
"(21,21)-(21,26)",9.855680160875124e-09,9,4,2,1,12,40,0
"(21,22)-(21,23)",7.775555423730632e-25,35,10,1,4,21,9,0
"(21,30)-(21,44)",1.1628526408458129e-05,2,4,1,3,12,24,0
"(22,16)-(22,27)",1.4086494015512485e-11,50,3,9,24,12,40,0
"(22,16)-(22,44)",0.10813283734023571,3,37,15,14,2,9,0
"(22,21)-(22,26)",9.855680160875124e-09,9,4,2,1,12,40,0
"(22,22)-(22,23)",7.775555423730632e-25,35,10,1,4,21,9,0
"(22,30)-(22,44)",1.1628526408458129e-05,2,4,1,3,12,24,0
"(23,5)-(25,52)",0.0002702328856685199,36,30,13,14,18,2,0
"(23,16)-(23,22)",0.07628730963915586,2,45,1,7,8,33,0
"(24,29)-(24,56)",1.814781315624714,2,3,27,14,19,1,0
"(24,30)-(24,35)",4.019500322318369e-12,14,29,1,3,2,24,0
"(24,36)-(24,38)",0.042228924576193094,24,14,4,2,1,9,0
"(25,19)-(25,33)",8.984588086605072,1,2,9,4,12,8,0
"(25,19)-(25,45)",2.048243209719658,14,12,3,2,6,15,0
"(25,34)-(25,35)",8.984588086605072,1,2,9,4,12,8,0
"(25,36)-(25,40)",1.0802288841205154e-06,2,1,20,12,8,7,0
"(26,14)-(26,35)",20.502738654613495,27,43,19,13,14,3,0
"(26,15)-(26,18)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(26,19)-(26,34)",0.27820479590445757,2,5,3,12,1,36,0
"(26,20)-(26,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
