SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417530030012131,6,2,43,9,8,1,0
"(4,3)-(4,69)",7.160735130310059,3,8,2,1,14,24,0
"(4,9)-(4,12)",0.1201392849907279,12,2,16,15,5,10,0
"(4,43)-(4,49)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,43)-(4,56)",2.604294940829277,9,14,2,1,33,3,0
"(4,50)-(4,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(4,51)-(4,52)",5.39227906770634e-07,2,14,1,33,29,24,0
"(7,3)-(9,23)",23.50897043943405,9,8,37,3,12,21,8
"(7,16)-(7,35)",1.1031917779291689e-05,33,1,2,26,19,8,0
"(7,20)-(7,35)",8.890335578826125e-06,15,33,14,1,37,3,0
"(8,3)-(9,23)",0.041484093526378274,2,8,3,12,47,9,0
"(8,16)-(8,71)",4.153042993948475e-05,14,2,3,9,8,42,0
"(8,20)-(8,71)",0.00015624974594175,2,37,8,15,33,14,0
"(8,54)-(8,71)",7.306640292803479e-08,2,18,49,8,1,12,0
"(8,55)-(8,63)",4.5326103759180114e-05,24,1,2,31,3,40,0
"(8,56)-(8,60)",8.396778226836013e-16,1,29,4,2,21,9,0
"(9,3)-(9,9)",5.822953674794462e-07,1,9,2,10,12,33,0
"(9,3)-(9,23)",2.604294940829277,9,14,2,1,33,3,0
"(9,10)-(9,23)",7.420258043566719e-05,2,12,1,9,30,8,0
"(9,11)-(9,19)",8.984588086605072,1,2,9,4,12,8,0
